0	0	Was	O-CLAIM
0	1	it	O-CLAIM
0	2	Captain	O-CLAIM
0	3	McVay	O-CLAIM
0	4	's	O-CLAIM
0	5	fault	O-CLAIM
0	6	that	O-CLAIM
0	7	the	O-CLAIM
0	8	USS	O-CLAIM
0	9	Indianapolis	O-CLAIM
0	10	sunk	O-CLAIM
0	11	?	O-CLAIM
1	0	It	B-CLAIM
1	1	was	I-CLAIM
1	2	not	I-CLAIM
1	3	the	I-CLAIM
1	4	Captain	I-CLAIM
1	5	's	I-CLAIM
1	6	fault	I-CLAIM
1	7	that	I-CLAIM
1	8	the	I-CLAIM
1	9	ship	I-CLAIM
1	10	sank	I-CLAIM
1	11	.	I-CLAIM
2	0	He	O-CLAIM
2	1	was	O-CLAIM
2	2	just	O-CLAIM
2	3	following	O-CLAIM
2	4	his	O-CLAIM
2	5	protocall	O-CLAIM
2	6	,	O-CLAIM
2	7	research	O-CLAIM
2	8	shows	O-CLAIM
2	9	that	O-CLAIM
2	10	if	O-CLAIM
2	11	visibility	B-CLAIM
2	12	is	I-CLAIM
2	13	low	I-CLAIM
2	14	that	I-CLAIM
2	15	it	I-CLAIM
2	16	is	I-CLAIM
2	17	not	I-CLAIM
2	18	necessary	I-CLAIM
2	19	to	I-CLAIM
2	20	zigzag	I-CLAIM
2	21	(	O-CLAIM
2	22	they	O-CLAIM
2	23	zigzag	O-CLAIM
2	24	to	O-CLAIM
2	25	decrease	O-CLAIM
2	26	the	O-CLAIM
2	27	chance	O-CLAIM
2	28	of	O-CLAIM
2	29	being	O-CLAIM
2	30	hit	O-CLAIM
2	31	by	O-CLAIM
2	32	torpedoes	O-CLAIM
2	33	)	O-CLAIM
2	34	.	O-CLAIM
3	0	It	B-CLAIM
3	1	was	I-CLAIM
3	2	not	I-CLAIM
3	3	the	I-CLAIM
3	4	captain	I-CLAIM
3	5	's	I-CLAIM
3	6	fault	I-CLAIM
3	7	,	O-CLAIM
3	8	zigzagging	B-CLAIM
3	9	was	I-CLAIM
3	10	not	I-CLAIM
3	11	necessary	I-CLAIM
3	12	when	I-CLAIM
3	13	the	I-CLAIM
3	14	visibility	I-CLAIM
3	15	was	I-CLAIM
3	16	so	I-CLAIM
3	17	low	I-CLAIM
3	18	.	I-CLAIM
4	0	On	O-CLAIM
4	1	Sunday	O-CLAIM
4	2	night	O-CLAIM
4	3	,	O-CLAIM
4	4	the	O-CLAIM
4	5	29th	O-CLAIM
4	6	of	O-CLAIM
4	7	July	O-CLAIM
4	8	,	O-CLAIM
4	9	we	O-CLAIM
4	10	had	O-CLAIM
4	11	been	O-CLAIM
4	12	zigzagging	O-CLAIM
4	13	(	O-CLAIM
4	14	evasive	O-CLAIM
4	15	movement	O-CLAIM
4	16	,	O-CLAIM
4	17	making	O-CLAIM
4	18	the	O-CLAIM
4	19	vessel	O-CLAIM
4	20	a	O-CLAIM
4	21	difficult	O-CLAIM
4	22	target	O-CLAIM
4	23	for	O-CLAIM
4	24	torpedoes	O-CLAIM
4	25	fired	O-CLAIM
4	26	from	O-CLAIM
4	27	submarines	O-CLAIM
4	28	)	O-CLAIM
4	29	up	O-CLAIM
4	30	until	O-CLAIM
4	31	dark	O-CLAIM
4	32	(	O-CLAIM
4	33	EHistory	O-CLAIM
4	34	)	O-CLAIM
4	35	.	O-CLAIM
5	0	Clearly	O-CLAIM
5	1	they	O-CLAIM
5	2	had	O-CLAIM
5	3	been	O-CLAIM
5	4	zigzagging	O-CLAIM
5	5	all	O-CLAIM
5	6	day	O-CLAIM
5	7	and	O-CLAIM
5	8	thought	O-CLAIM
5	9	that	O-CLAIM
5	10	it	O-CLAIM
5	11	was	O-CLAIM
5	12	not	O-CLAIM
5	13	necessary	O-CLAIM
5	14	to	O-CLAIM
5	15	zigzag	B-CLAIM
5	16	anymore	I-CLAIM
5	17	,	O-CLAIM
5	18	because	O-CLAIM
5	19	their	O-CLAIM
5	20	was	O-CLAIM
5	21	low	O-CLAIM
5	22	visibility	O-CLAIM
5	23	.	O-CLAIM
6	0	Navy	O-CLAIM
6	1	secretary	O-CLAIM
6	2	James	O-CLAIM
6	3	Forrestal	O-CLAIM
6	4	lifted	O-CLAIM
6	5	the	O-CLAIM
6	6	sentence	O-CLAIM
6	7	because	O-CLAIM
6	8	of	O-CLAIM
6	9	Captain	O-CLAIM
6	10	McVay	O-CLAIM
6	11	's	O-CLAIM
6	12	bravery	O-CLAIM
6	13	in	O-CLAIM
6	14	combat	O-CLAIM
6	15	before	O-CLAIM
6	16	the	O-CLAIM
6	17	sinking	O-CLAIM
6	18	.	O-CLAIM
7	0	He	O-CLAIM
7	1	was	O-CLAIM
7	2	promoted	O-CLAIM
7	3	to	O-CLAIM
7	4	rear	O-CLAIM
7	5	admiral	O-CLAIM
7	6	upon	O-CLAIM
7	7	his	O-CLAIM
7	8	retirement	O-CLAIM
7	9	in	O-CLAIM
7	10	1948	O-CLAIM
7	11	.	O-CLAIM
8	0	But	O-CLAIM
8	1	never	O-CLAIM
8	2	really	O-CLAIM
8	3	recovered	O-CLAIM
8	4	from	O-CLAIM
8	5	his	O-CLAIM
8	6	ordeal	O-CLAIM
8	7	,	O-CLAIM
8	8	and	O-CLAIM
8	9	he	O-CLAIM
8	10	shot	O-CLAIM
8	11	himself	O-CLAIM
8	12	to	O-CLAIM
8	13	death	O-CLAIM
8	14	in	O-CLAIM
8	15	1968	O-CLAIM
8	16	(	O-CLAIM
8	17	Stout	O-CLAIM
8	18	)	O-CLAIM
8	19	.	O-CLAIM
9	0	Clearly	O-CLAIM
9	1	all	B-CLAIM
9	2	of	I-CLAIM
9	3	the	I-CLAIM
