0	0	Student	O-CLAIM
0	1	Athletes	O-CLAIM
0	2	Being	O-CLAIM
0	3	Drug	O-CLAIM
0	4	Tested	O-CLAIM
0	5	?	O-CLAIM
0	6	!	O-CLAIM
1	0	The	O-CLAIM
1	1	question	O-CLAIM
1	2	of	O-CLAIM
1	3	should	O-CLAIM
1	4	,	O-CLAIM
1	5	student	O-CLAIM
1	6	athletes	O-CLAIM
1	7	be	O-CLAIM
1	8	drug	O-CLAIM
1	9	tested	O-CLAIM
1	10	to	O-CLAIM
1	11	see	O-CLAIM
1	12	if	O-CLAIM
1	13	they	O-CLAIM
1	14	're	O-CLAIM
1	15	allowed	O-CLAIM
1	16	to	O-CLAIM
1	17	play	O-CLAIM
1	18	is	O-CLAIM
1	19	a	O-CLAIM
1	20	very	O-CLAIM
1	21	debatable	O-CLAIM
1	22	topic	O-CLAIM
1	23	.	O-CLAIM
2	0	In	O-CLAIM
2	1	my	O-CLAIM
2	2	opinion	O-CLAIM
2	3	,	O-CLAIM
2	4	I	O-CLAIM
2	5	believe	O-CLAIM
2	6	teens	B-CLAIM
2	7	,	I-CLAIM
2	8	in	I-CLAIM
2	9	general	I-CLAIM
2	10	,	I-CLAIM
2	11	should	I-CLAIM
2	12	be	I-CLAIM
2	13	drug	I-CLAIM
2	14	tested	I-CLAIM
2	15	and	O-CLAIM
2	16	,	O-CLAIM
2	17	in	O-CLAIM
2	18	this	O-CLAIM
2	19	essay	O-CLAIM
2	20	,	O-CLAIM
2	21	I	O-CLAIM
2	22	'll	O-CLAIM
2	23	be	O-CLAIM
2	24	explaining	O-CLAIM
2	25	my	O-CLAIM
2	26	decision	O-CLAIM
2	27	.	O-CLAIM
3	0	Many	O-CLAIM
3	1	people	O-CLAIM
3	2	believe	O-CLAIM
3	3	they	B-CLAIM
3	4	should	I-CLAIM
3	5	n't	I-CLAIM
3	6	be	I-CLAIM
3	7	drug	I-CLAIM
3	8	tested	I-CLAIM
3	9	,	O-CLAIM
3	10	for	O-CLAIM
3	11	various	O-CLAIM
3	12	amounts	O-CLAIM
3	13	of	O-CLAIM
3	14	reasons	O-CLAIM
3	15	,	O-CLAIM
3	16	from	O-CLAIM
3	17	kids	O-CLAIM
3	18	not	O-CLAIM
3	19	playing	O-CLAIM
3	20	sports	O-CLAIM
3	21	anymore	O-CLAIM
3	22	to	O-CLAIM
3	23	their	O-CLAIM
3	24	rights	O-CLAIM
3	25	being	O-CLAIM
3	26	violated	O-CLAIM
3	27	.	O-CLAIM
4	0	This	O-CLAIM
4	1	topic	O-CLAIM
4	2	is	O-CLAIM
4	3	a	O-CLAIM
4	4	chaotic	O-CLAIM
4	5	one	O-CLAIM
4	6	,	O-CLAIM
4	7	but	O-CLAIM
4	8	I	O-CLAIM
4	9	'll	O-CLAIM
4	10	explain	O-CLAIM
4	11	the	O-CLAIM
4	12	positive	O-CLAIM
4	13	effects	O-CLAIM
4	14	of	O-CLAIM
4	15	doing	O-CLAIM
4	16	this	O-CLAIM
4	17	maybe	O-CLAIM
4	18	even	O-CLAIM
4	19	life	O-CLAIM
4	20	saving	O-CLAIM
4	21	choice	O-CLAIM
4	22	.	O-CLAIM
5	0	First	O-CLAIM
5	1	,	O-CLAIM
5	2	I	O-CLAIM
5	3	'll	O-CLAIM
5	4	go	O-CLAIM
5	5	over	O-CLAIM
5	6	the	O-CLAIM
5	7	safety	O-CLAIM
5	8	of	O-CLAIM
5	9	an	O-CLAIM
5	10	adolescent	O-CLAIM
5	11	if	O-CLAIM
5	12	they	O-CLAIM
5	13	're	O-CLAIM
5	14	drug	O-CLAIM
5	15	tested	O-CLAIM
5	16	.	O-CLAIM
6	0	When	O-CLAIM
6	1	doing	O-CLAIM
6	2	drugs	O-CLAIM
6	3	it	O-CLAIM
6	4	releases	O-CLAIM
6	5	a	O-CLAIM
6	6	chemical	O-CLAIM
6	7	into	O-CLAIM
6	8	the	O-CLAIM
6	9	body	O-CLAIM
6	10	known	O-CLAIM
6	11	as	O-CLAIM
6	12	dopamine	O-CLAIM
6	13	,	O-CLAIM
6	14	which	O-CLAIM
6	15	is	O-CLAIM
6	16	the	O-CLAIM
6	17	feel	O-CLAIM
6	18	-	O-CLAIM
6	19	good	O-CLAIM
6	20	hormone	O-CLAIM
6	21	.	O-CLAIM
7	0	Dopamine	O-CLAIM
7	1	is	O-CLAIM
7	2	the	O-CLAIM
7	3	reason	O-CLAIM
7	4	why	O-CLAIM
7	5	you	O-CLAIM
7	6	get	O-CLAIM
7	7	addicted	O-CLAIM
7	8	and	O-CLAIM
7	9	then	O-CLAIM
7	10	it	O-CLAIM
7	11	creates	O-CLAIM
7	12	hallucinogens	O-CLAIM
7	13	which	O-CLAIM
7	14	makes	O-CLAIM
7	15	you	O-CLAIM
7	16	see	O-CLAIM
7	17	things	O-CLAIM
7	18	that	O-CLAIM
7	19	are	O-CLAIM
7	20	not	O-CLAIM
7	21	there	O-CLAIM
7	22	,	O-CLAIM
7	23	hallucinate	O-CLAIM
7	24	.	O-CLAIM
8	0	Which	O-CLAIM
8	1	leads	O-CLAIM
8	2	to	O-CLAIM
8	3	depressants	O-CLAIM
8	4	inhibiting	O-CLAIM
8	5	,	O-CLAIM
8	6	which	O-CLAIM
8	7	means	O-CLAIM
8	8	everything	O-CLAIM
8	9	in	O-CLAIM
8	10	your	O-CLAIM
8	11	body	O-CLAIM
8	12	slows	O-CLAIM
8	13	down	O-CLAIM
8	14	.	O-CLAIM
9	0	This	O-CLAIM
9	1	does	O-CLAIM
9	2	end	O-CLAIM
9	3	up	O-CLAIM
9	4	killing	O-CLAIM
9	5	brain	O-CLAIM
9	6	cells	O-CLAIM
9	7	,	O-CLAIM
9	8	that	O-CLAIM
9	9	keep	O-CLAIM
9	10	you	O-CLAIM
9	11	up	O-CLAIM
9	12	and	O-CLAIM
9	13	going	O-CLAIM
9	14	,	O-CLAIM
9	15	which	O-CLAIM
9	16	can	O-CLAIM
9	17	create	O-CLAIM
9	18	depression	O-CLAIM
9	19	,	O-CLAIM
9	20	anxiety	O-CLAIM
9	21	,	O-CLAIM
9	22	adhd	O-CLAIM
9	23	,	O-CLAIM
9	24	and	O-CLAIM
9	25	many	O-CLAIM
9	26	other	O-CLAIM
9	27	mental	O-CLAIM
9	28	health	O-CLAIM
9	29	issues	O-CLAIM
9	30	or	O-CLAIM
9	31	disorders	O-CLAIM
9	32	.	O-CLAIM
10	0	Next	O-CLAIM
10	1	,	O-CLAIM
10	2	I	O-CLAIM
10	3	'll	O-CLAIM
10	4	go	O-CLAIM
10	5	over	O-CLAIM
10	6	a	O-CLAIM
10	7	teens	O-CLAIM
10	8	potential	O-CLAIM
10	9	being	O-CLAIM
10	10	at	O-CLAIM
10	11	stake	O-CLAIM
10	12	when	O-CLAIM
10	13	being	O-CLAIM
10	14	under	O-CLAIM
10	15	the	O-CLAIM
10	16	influence	O-CLAIM
10	17	.	O-CLAIM
11	0	According	O-CLAIM
11	1	to	O-CLAIM
11	2	Hilary	O-CLAIM
11	3	Connery	O-CLAIM
11	4	,	O-CLAIM
11	5	a	O-CLAIM
11	6	clinical	O-CLAIM
11	7	director	O-CLAIM
11	8	of	O-CLAIM
11	9	the	O-CLAIM
11	10	division	O-CLAIM
11	11	of	O-CLAIM
11	12	Alcohol	O-CLAIM
11	13	and	O-CLAIM
11	14	Drug	O-CLAIM
11	15	Abuse	O-CLAIM
11	16	,	O-CLAIM
11	17	teens	O-CLAIM
11	18	have	O-CLAIM
11	19	gotten	O-CLAIM
11	20	more	O-CLAIM
11	21	unplanned	O-CLAIM
11	22	pregnancies	O-CLAIM
11	23	or	O-CLAIM
11	24	had	O-CLAIM
11	25	sex	O-CLAIM
11	26	while	O-CLAIM
11	27	being	O-CLAIM
11	28	under	O-CLAIM
11	29	the	O-CLAIM
11	30	influence	O-CLAIM
11	31	.	O-CLAIM
12	0	Another	O-CLAIM
12	1	keypoint	O-CLAIM
12	2	made	O-CLAIM
12	3	by	O-CLAIM
12	4	the	O-CLAIM
12	5	National	O-CLAIM
12	6	Institute	O-CLAIM
12	7	on	O-CLAIM
12	8	Drug	O-CLAIM
12	9	Abuse	O-CLAIM
12	10	was	O-CLAIM
12	11	,	O-CLAIM
12	12	the	O-CLAIM
12	13	negative	O-CLAIM
12	14	effect	O-CLAIM
12	15	of	O-CLAIM
12	16	teens	O-CLAIM
12	17	learning	O-CLAIM
12	18	skills	O-CLAIM
12	19	.	O-CLAIM
13	0	Due	O-CLAIM
13	1	to	O-CLAIM
13	2	an	O-CLAIM
13	3	adolescents	O-CLAIM
13	4	brain	O-CLAIM
13	5	still	O-CLAIM
13	6	in	O-CLAIM
13	7	progress	O-CLAIM
13	8	of	O-CLAIM
13	9	developing	O-CLAIM
13	10	,	O-CLAIM
13	11	their	O-CLAIM
13	12	brain	O-CLAIM
13	13	then	O-CLAIM
13	14	struggles	O-CLAIM
13	15	with	O-CLAIM
13	16	controlling	O-CLAIM
13	17	their	O-CLAIM
13	18	emotions	O-CLAIM
13	19	,	O-CLAIM
13	20	physical	O-CLAIM
13	21	coordination	O-CLAIM
13	22	,	O-CLAIM
13	23	motivation	O-CLAIM
13	24	,	O-CLAIM
13	25	and	O-CLAIM
13	26	their	O-CLAIM
13	27	judgement	O-CLAIM
13	28	,	O-CLAIM
13	29	says	O-CLAIM
13	30	Partnership	O-CLAIM
13	31	for	O-CLAIM
13	32	Drug	O-CLAIM
13	33	-	O-CLAIM
13	34	Free	O-CLAIM
13	35	Kids	O-CLAIM
13	36	.	O-CLAIM
14	0	This	O-CLAIM
14	1	does	O-CLAIM
14	2	lead	O-CLAIM
14	3	to	O-CLAIM
14	4	random	O-CLAIM
14	5	mood	O-CLAIM
14	6	swings	O-CLAIM
14	7	,	O-CLAIM
14	8	depression	O-CLAIM
14	9	,	O-CLAIM
14	10	irritation	O-CLAIM
14	11	,	O-CLAIM
14	12	and	O-CLAIM
14	13	basically	O-CLAIM
14	14	put	O-CLAIM
14	15	a	O-CLAIM
14	16	child	O-CLAIM
14	17	into	O-CLAIM
14	18	that	O-CLAIM
14	19	typical	O-CLAIM
14	20	teenager	O-CLAIM
14	21	phase	O-CLAIM
14	22	as	O-CLAIM
14	23	most	O-CLAIM
14	24	parents	O-CLAIM
14	25	call	O-CLAIM
14	26	it	O-CLAIM
14	27	.	O-CLAIM
15	0	Just	O-CLAIM
15	1	know	O-CLAIM
15	2	this	B-CLAIM
15	3	is	I-CLAIM
15	4	n't	I-CLAIM
15	5	just	I-CLAIM
15	6	a	I-CLAIM
15	7	phase	I-CLAIM
15	8	it	B-CLAIM
15	9	could	I-CLAIM
15	10	be	I-CLAIM
15	11	a	I-CLAIM
15	12	lifetime	I-CLAIM
15	13	recurring	I-CLAIM
15	14	situation	I-CLAIM
15	15	if	I-CLAIM
15	16	they	I-CLAIM
15	17	become	I-CLAIM
15	18	addicted	I-CLAIM
15	19	to	I-CLAIM
15	20	whatever	I-CLAIM
15	21	substance	I-CLAIM
15	22	they	I-CLAIM
15	23	are	I-CLAIM
15	24	using	I-CLAIM
15	25	.	I-CLAIM
16	0	This	B-CLAIM
16	1	will	I-CLAIM
16	2	make	I-CLAIM
16	3	their	I-CLAIM
16	4	school	I-CLAIM
16	5	life	I-CLAIM
16	6	much	I-CLAIM
16	7	more	I-CLAIM
16	8	challenging	I-CLAIM
16	9	and	O-CLAIM
16	10	they	B-CLAIM
16	11	will	I-CLAIM
16	12	change	I-CLAIM
16	13	who	I-CLAIM
16	14	they	I-CLAIM
16	15	are	I-CLAIM
16	16	as	I-CLAIM
16	17	a	I-CLAIM
16	18	friend	I-CLAIM
16	19	,	I-CLAIM
16	20	person	I-CLAIM
16	21	,	I-CLAIM
16	22	even	I-CLAIM
16	23	as	I-CLAIM
16	24	your	I-CLAIM
16	25	son	I-CLAIM
16	26	or	I-CLAIM
16	27	daughter	I-CLAIM
16	28	.	I-CLAIM
17	0	Lastly	O-CLAIM
17	1	,	O-CLAIM
17	2	I	O-CLAIM
17	3	'll	O-CLAIM
17	4	be	O-CLAIM
17	5	going	O-CLAIM
17	6	over	O-CLAIM
17	7	how	O-CLAIM
17	8	a	O-CLAIM
17	9	teens	O-CLAIM
17	10	future	O-CLAIM
17	11	may	O-CLAIM
17	12	be	O-CLAIM
17	13	at	O-CLAIM
17	14	loss	O-CLAIM
17	15	.	O-CLAIM
