0	0	Should	O-CLAIM
0	1	Artificial	O-CLAIM
0	2	Christmas	O-CLAIM
0	3	Trees	O-CLAIM
0	4	be	O-CLAIM
0	5	Banned	O-CLAIM
1	0	Nothing	O-CLAIM
1	1	says	O-CLAIM
1	2	Christmas	O-CLAIM
1	3	like	O-CLAIM
1	4	a	O-CLAIM
1	5	fake	O-CLAIM
1	6	plastic	O-CLAIM
1	7	tree	O-CLAIM
1	8	made	O-CLAIM
1	9	in	O-CLAIM
1	10	a	O-CLAIM
1	11	factory	O-CLAIM
1	12	on	O-CLAIM
1	13	the	O-CLAIM
1	14	other	O-CLAIM
1	15	side	O-CLAIM
1	16	of	O-CLAIM
1	17	the	O-CLAIM
1	18	earth	O-CLAIM
1	19	.	O-CLAIM
2	0	For	O-CLAIM
2	1	some	O-CLAIM
2	2	families	O-CLAIM
2	3	,	O-CLAIM
2	4	it	O-CLAIM
2	5	is	O-CLAIM
2	6	a	O-CLAIM
2	7	tradition	O-CLAIM
2	8	to	O-CLAIM
2	9	go	O-CLAIM
2	10	get	O-CLAIM
2	11	a	O-CLAIM
2	12	real	O-CLAIM
2	13	Christmas	O-CLAIM
2	14	tree	O-CLAIM
2	15	,	O-CLAIM
2	16	cut	O-CLAIM
2	17	it	O-CLAIM
2	18	down	O-CLAIM
2	19	by	O-CLAIM
2	20	hand	O-CLAIM
2	21	,	O-CLAIM
2	22	and	O-CLAIM
2	23	bring	O-CLAIM
2	24	it	O-CLAIM
2	25	home	O-CLAIM
2	26	to	O-CLAIM
2	27	decorate	O-CLAIM
2	28	it	O-CLAIM
2	29	.	O-CLAIM
3	0	For	O-CLAIM
3	1	others	O-CLAIM
3	2	,	O-CLAIM
3	3	it	O-CLAIM
3	4	is	O-CLAIM
3	5	going	O-CLAIM
3	6	out	O-CLAIM
3	7	to	O-CLAIM
3	8	a	O-CLAIM
3	9	store	O-CLAIM
3	10	and	O-CLAIM
3	11	buying	O-CLAIM
3	12	a	O-CLAIM
3	13	fake	O-CLAIM
3	14	tree	O-CLAIM
3	15	with	O-CLAIM
3	16	lights	O-CLAIM
3	17	already	O-CLAIM
3	18	on	O-CLAIM
3	19	it	O-CLAIM
3	20	.	O-CLAIM
4	0	While	B-CLAIM
4	1	it	I-CLAIM
4	2	is	I-CLAIM
4	3	easier	I-CLAIM
4	4	to	I-CLAIM
4	5	go	I-CLAIM
4	6	buy	I-CLAIM
4	7	a	I-CLAIM
4	8	tree	I-CLAIM
4	9	,	O-CLAIM
4	10	the	B-CLAIM
4	11	experience	I-CLAIM
4	12	of	I-CLAIM
4	13	going	I-CLAIM
4	14	and	I-CLAIM
4	15	cutting	I-CLAIM
4	16	it	I-CLAIM
4	17	down	I-CLAIM
4	18	is	I-CLAIM
4	19	wonderful	I-CLAIM
4	20	.	I-CLAIM
5	0	The	O-CLAIM
5	1	smell	O-CLAIM
5	2	of	O-CLAIM
5	3	pine	O-CLAIM
5	4	needles	O-CLAIM
5	5	in	O-CLAIM
5	6	the	O-CLAIM
5	7	air	O-CLAIM
5	8	,	O-CLAIM
5	9	roaming	O-CLAIM
5	10	around	O-CLAIM
5	11	the	O-CLAIM
5	12	house	O-CLAIM
5	13	.	O-CLAIM
6	0	Artificial	B-CLAIM
6	1	trees	I-CLAIM
6	2	are	I-CLAIM
6	3	dangerous	I-CLAIM
6	4	towards	I-CLAIM
6	5	humans	I-CLAIM
6	6	,	I-CLAIM
6	7	a	I-CLAIM
6	8	fire	I-CLAIM
6	9	hazard	I-CLAIM
6	10	,	I-CLAIM
6	11	and	I-CLAIM
6	12	are	I-CLAIM
6	13	unhealthy	I-CLAIM
6	14	for	I-CLAIM
6	15	the	I-CLAIM
6	16	environment	I-CLAIM
6	17	.	I-CLAIM
7	0	Fake	O-CLAIM
7	1	Christmas	O-CLAIM
7	2	trees	O-CLAIM
7	3	are	O-CLAIM
7	4	bad	O-CLAIM
7	5	for	O-CLAIM
7	6	humans	O-CLAIM
7	7	.	O-CLAIM
8	0	The	O-CLAIM
8	1	materials	O-CLAIM
8	2	in	O-CLAIM
8	3	artificial	O-CLAIM
8	4	trees	O-CLAIM
8	5	are	O-CLAIM
8	6	harmful	O-CLAIM
8	7	to	O-CLAIM
8	8	humans	O-CLAIM
8	9	.	O-CLAIM
9	0	PVC	O-CLAIM
9	1	plastics	O-CLAIM
9	2	release	O-CLAIM
9	3	dioxins	O-CLAIM
9	4	over	O-CLAIM
9	5	time	O-CLAIM
9	6	,	O-CLAIM
9	7	these	O-CLAIM
9	8	dioxins	O-CLAIM
9	9	are	O-CLAIM
9	10	extremely	O-CLAIM
9	11	harmful	O-CLAIM
9	12	to	O-CLAIM
9	13	humans	O-CLAIM
9	14	and	O-CLAIM
9	15	can	O-CLAIM
9	16	cause	O-CLAIM
9	17	many	O-CLAIM
9	18	serious	O-CLAIM
9	19	health	O-CLAIM
9	20	issues	O-CLAIM
9	21	(	O-CLAIM
9	22	Real	O-CLAIM
9	23	vs.	O-CLAIM
9	24	Fake	O-CLAIM
9	25	Artificial	O-CLAIM
9	26	Christmas	O-CLAIM
9	27	Tree	O-CLAIM
9	28	Types	O-CLAIM
9	29	-	O-CLAIM
9	30	Facts	O-CLAIM
9	31	&	O-CLAIM
9	32	Comparison	O-CLAIM
9	33	)	O-CLAIM
9	34	.	O-CLAIM
10	0	The	O-CLAIM
10	1	PVC	O-CLAIM
10	2	plastics	O-CLAIM
10	3	that	O-CLAIM
10	4	make	O-CLAIM
10	5	up	O-CLAIM
10	6	an	O-CLAIM
10	7	artificial	O-CLAIM
10	8	tree	O-CLAIM
10	9	are	O-CLAIM
10	10	extremely	O-CLAIM
10	11	harmful	O-CLAIM
10	12	to	O-CLAIM
10	13	humans	O-CLAIM
10	14	.	O-CLAIM
11	0	Most	O-CLAIM
11	1	of	O-CLAIM
11	2	the	O-CLAIM
11	3	artificial	O-CLAIM
11	4	trees	O-CLAIM
11	5	are	O-CLAIM
11	6	manufactured	O-CLAIM
11	7	in	O-CLAIM
11	8	China	O-CLAIM
11	9	and	O-CLAIM
11	10	contain	O-CLAIM
11	11	two	O-CLAIM
11	12	major	O-CLAIM
11	13	components	O-CLAIM
11	14	.	O-CLAIM
12	0	PVC	O-CLAIM
12	1	,	O-CLAIM
12	2	a	O-CLAIM
12	3	petroleum	O-CLAIM
12	4	-	O-CLAIM
12	5	based	O-CLAIM
12	6	plastic	O-CLAIM
12	7	,	O-CLAIM
12	8	and	O-CLAIM
12	9	lead	O-CLAIM
12	10	used	O-CLAIM
12	11	to	O-CLAIM
12	12	stabilize	O-CLAIM
12	13	PVC	O-CLAIM
12	14	.	O-CLAIM
13	0	When	O-CLAIM
13	1	the	O-CLAIM
13	2	lead	O-CLAIM
13	3	breaks	O-CLAIM
13	4	down	O-CLAIM
13	5	it	O-CLAIM
13	6	turns	O-CLAIM
13	7	into	O-CLAIM
13	8	lead	O-CLAIM
13	9	dust	O-CLAIM
13	10	,	O-CLAIM
13	11	which	O-CLAIM
13	12	is	O-CLAIM
13	13	released	O-CLAIM
13	14	into	O-CLAIM
13	15	the	O-CLAIM
13	16	air	O-CLAIM
13	17	,	O-CLAIM
13	18	poisoning	O-CLAIM
13	19	everyone	O-CLAIM
13	20	(	O-CLAIM
13	21	Is	O-CLAIM
13	22	Your	O-CLAIM
13	23	Artificial	O-CLAIM
13	24	Christmas	O-CLAIM
13	25	Tree	O-CLAIM
13	26	Toxic	O-CLAIM
13	27	?	O-CLAIM
13	28	)	O-CLAIM
14	0	Lead	O-CLAIM
14	1	keeps	O-CLAIM
14	2	the	O-CLAIM
14	3	PVC	O-CLAIM
14	4	plastics	O-CLAIM
14	5	stable	O-CLAIM
14	6	,	O-CLAIM
14	7	and	O-CLAIM
14	8	when	O-CLAIM
14	9	the	O-CLAIM
14	10	lead	O-CLAIM
14	11	breaks	O-CLAIM
14	12	down	O-CLAIM
14	13	it	O-CLAIM
14	14	is	O-CLAIM
14	15	released	O-CLAIM
14	16	into	O-CLAIM
14	17	the	O-CLAIM
14	18	air	O-CLAIM
14	19	and	O-CLAIM
14	20	poisons	O-CLAIM
14	21	everyone	O-CLAIM
14	22	in	O-CLAIM
14	23	the	O-CLAIM
14	24	house	O-CLAIM
14	25	.	O-CLAIM
15	0	Artificial	B-CLAIM
15	1	Christmas	I-CLAIM
15	2	trees	I-CLAIM
15	3	are	I-CLAIM
15	4	dangerous	I-CLAIM
15	5	for	I-CLAIM
15	6	humans	I-CLAIM
15	7	.	I-CLAIM
16	0	Artificial	O-CLAIM
16	1	Christmas	O-CLAIM
16	2	trees	O-CLAIM
16	3	are	O-CLAIM
16	4	a	O-CLAIM
16	5	fire	O-CLAIM
16	6	hazard	O-CLAIM
16	7	.	O-CLAIM
17	0	Pre	O-CLAIM
17	1	-	O-CLAIM
17	2	lit	O-CLAIM
17	3	artificial	O-CLAIM
17	4	trees	O-CLAIM
17	5	are	O-CLAIM
17	6	a	O-CLAIM
17	7	cause	O-CLAIM
17	8	of	O-CLAIM
17	9	artificial	O-CLAIM
17	10	tree	O-CLAIM
17	11	fires	O-CLAIM
17	12	.	O-CLAIM
18	0	A	O-CLAIM
18	1	pre	O-CLAIM
18	2	-	O-CLAIM
18	3	lit	O-CLAIM
18	4	artificial	O-CLAIM
18	5	tree	O-CLAIM
18	6	can	O-CLAIM
18	7	pose	O-CLAIM
18	8	electrical	O-CLAIM
18	9	shock	O-CLAIM
18	10	hazards	O-CLAIM
18	11	from	O-CLAIM
18	12	exposed	O-CLAIM
18	13	wiring	O-CLAIM
18	14	,	O-CLAIM
18	15	wiring	O-CLAIM
18	16	that	O-CLAIM
18	17	is	O-CLAIM
18	18	too	O-CLAIM
18	19	short	O-CLAIM
18	20	,	O-CLAIM
18	21	or	O-CLAIM
18	22	cords	O-CLAIM
18	23	are	O-CLAIM
18	24	not	O-CLAIM
18	25	plugged	O-CLAIM
18	26	in	O-CLAIM
18	27	completely	O-CLAIM
18	28	.	O-CLAIM
19	0	(	O-CLAIM
19	1	Live	O-CLAIM
19	2	Versus	O-CLAIM
19	3	Artificial	O-CLAIM
19	4	Christmas	O-CLAIM
19	5	Trees	O-CLAIM
19	6	:	O-CLAIM
19	7	Here	O-CLAIM
19	8	's	O-CLAIM
19	9	What	O-CLAIM
19	10	You	O-CLAIM
19	11	Should	O-CLAIM
19	12	Know	O-CLAIM
19	13	to	O-CLAIM
19	14	Lower	O-CLAIM
19	15	Your	O-CLAIM
19	16	Fire	O-CLAIM
19	17	Risk	O-CLAIM
19	18	.	O-CLAIM
19	19	)	O-CLAIM
20	0	There	O-CLAIM
20	1	are	O-CLAIM
20	2	many	O-CLAIM
20	3	components	O-CLAIM
20	4	that	O-CLAIM
20	5	could	O-CLAIM
20	6	lead	O-CLAIM
20	7	to	O-CLAIM
20	8	a	O-CLAIM
20	9	fire	O-CLAIM
20	10	caused	O-CLAIM
20	11	by	O-CLAIM
20	12	an	O-CLAIM
20	13	artificial	O-CLAIM
20	14	Christmas	O-CLAIM
20	15	tree	O-CLAIM
20	16	.	O-CLAIM
21	0	The	O-CLAIM
21	1	plastic	O-CLAIM
21	2	that	O-CLAIM
21	3	makes	O-CLAIM
21	4	up	O-CLAIM
21	5	the	O-CLAIM
21	6	artificial	O-CLAIM
21	7	tree	O-CLAIM
21	8	is	O-CLAIM
21	9	just	O-CLAIM
21	10	as	O-CLAIM
21	11	flammable	O-CLAIM
21	12	as	O-CLAIM
21	13	the	O-CLAIM
21	14	lights	O-CLAIM
21	15	.	O-CLAIM
22	0	Underwriters	O-CLAIM
22	1	Laboratories	O-CLAIM
22	2	Inc.	O-CLAIM
22	3	recently	O-CLAIM
22	4	found	O-CLAIM
22	5	that	O-CLAIM
22	6	pre	O-CLAIM
22	7	-	O-CLAIM
22	8	lit	O-CLAIM
22	9	artificial	O-CLAIM
22	10	trees	O-CLAIM
22	11	can	O-CLAIM
22	12	be	O-CLAIM
22	13	as	O-CLAIM
22	14	much	O-CLAIM
22	15	as	O-CLAIM
22	16	a	O-CLAIM
22	17	fire	O-CLAIM
22	18	hazard	O-CLAIM
22	19	in	O-CLAIM
22	20	your	O-CLAIM
22	21	home	O-CLAIM
22	22	,	O-CLAIM
22	23	as	O-CLAIM
22	24	a	O-CLAIM
22	25	dry	O-CLAIM
22	26	tree	O-CLAIM
22	27	(	O-CLAIM
22	28	Artificial	O-CLAIM
22	29	Christmas	O-CLAIM
22	30	Trees	O-CLAIM
22	31	Can	O-CLAIM
22	32	Be	O-CLAIM
22	33	A	O-CLAIM
22	34	Fire	O-CLAIM
22	35	Hazard	O-CLAIM
22	36	.	O-CLAIM
22	37	)	O-CLAIM
23	0	Most	O-CLAIM
23	1	people	O-CLAIM
23	2	water	O-CLAIM
23	3	their	O-CLAIM
23	4	real	O-CLAIM
23	5	Christmas	O-CLAIM
23	6	tree	O-CLAIM
23	7	,	O-CLAIM
23	8	so	O-CLAIM
23	9	an	O-CLAIM
23	10	artificial	O-CLAIM
23	11	tree	O-CLAIM
23	12	poses	O-CLAIM
23	13	more	O-CLAIM
23	14	of	O-CLAIM
23	15	a	O-CLAIM
23	16	threat	O-CLAIM
23	17	to	O-CLAIM
23	18	catch	O-CLAIM
23	19	fire	O-CLAIM
23	20	.	O-CLAIM
24	0	Since	O-CLAIM
24	1	artificial	O-CLAIM
24	2	Christmas	O-CLAIM
24	3	trees	O-CLAIM
24	4	are	O-CLAIM
24	5	a	O-CLAIM
24	6	fire	O-CLAIM
24	7	hazard	O-CLAIM
24	8	,	O-CLAIM
24	9	they	B-CLAIM
24	10	should	I-CLAIM
24	11	be	I-CLAIM
24	12	banned	I-CLAIM
24	13	.	I-CLAIM
25	0	Artificial	B-CLAIM
25	1	Christmas	I-CLAIM
25	2	trees	I-CLAIM
25	3	are	I-CLAIM
25	4	harmful	I-CLAIM
25	5	to	I-CLAIM
25	6	the	I-CLAIM
25	7	environment	I-CLAIM
25	8	.	I-CLAIM
26	0	While	O-CLAIM
26	1	Artificial	O-CLAIM
26	2	trees	O-CLAIM
26	3	might	O-CLAIM
26	4	be	O-CLAIM
26	5	convenient	O-CLAIM
26	6	,	O-CLAIM
26	7	they	O-CLAIM
26	8	get	O-CLAIM
26	9	made	O-CLAIM
26	10	in	O-CLAIM
26	11	a	O-CLAIM
26	12	factory	O-CLAIM
26	13	and	O-CLAIM
26	14	shipped	O-CLAIM
26	15	around	O-CLAIM
26	16	the	O-CLAIM
26	17	world	O-CLAIM
26	18	.	O-CLAIM
27	0	To	O-CLAIM
27	1	manufacture	O-CLAIM
27	2	an	O-CLAIM
27	3	artificial	O-CLAIM
27	4	Christmas	O-CLAIM
27	5	tree	O-CLAIM
27	6	,	O-CLAIM
27	7	PVC	O-CLAIM
27	8	plastic	O-CLAIM
27	9	,	O-CLAIM
27	10	steel	O-CLAIM
27	11	,	O-CLAIM
27	12	and	O-CLAIM
27	13	aluminum	O-CLAIM
27	14	are	O-CLAIM
27	15	needed	O-CLAIM
27	16	,	O-CLAIM
27	17	plus	O-CLAIM
27	18	cardboard	O-CLAIM
27	19	for	O-CLAIM
27	20	the	O-CLAIM
27	21	packaging	O-CLAIM
27	22	and	O-CLAIM
27	23	resources	O-CLAIM
27	24	to	O-CLAIM
27	25	ship	O-CLAIM
27	26	the	O-CLAIM
27	27	trees	O-CLAIM
27	28	from	O-CLAIM
27	29	Asia	O-CLAIM
27	30	,	O-CLAIM
27	31	where	O-CLAIM
27	32	most	O-CLAIM
27	33	of	O-CLAIM
27	34	them	O-CLAIM
27	35	are	O-CLAIM
27	36	made	O-CLAIM
27	37	(	O-CLAIM
27	38	Are	O-CLAIM
27	39	Real	O-CLAIM
27	40	or	O-CLAIM
27	41	Artificial	O-CLAIM
27	42	Christmas	O-CLAIM
27	43	Trees	O-CLAIM
27	44	Better	O-CLAIM
27	45	for	O-CLAIM
27	46	the	O-CLAIM
27	47	Environment	O-CLAIM
27	48	?	O-CLAIM
27	49	)	O-CLAIM
28	0	PVC	O-CLAIM
28	1	is	O-CLAIM
28	2	a	O-CLAIM
28	3	petroleum	O-CLAIM
28	4	-	O-CLAIM
28	5	based	O-CLAIM
28	6	,	O-CLAIM
28	7	non	O-CLAIM
28	8	-	O-CLAIM
28	9	biodegradable	O-CLAIM
28	10	plastic	O-CLAIM
28	11	.	O-CLAIM
29	0	Once	O-CLAIM
29	1	you	O-CLAIM
29	2	throw	O-CLAIM
29	3	your	O-CLAIM
29	4	artificial	O-CLAIM
29	5	tree	O-CLAIM
29	6	away	O-CLAIM
29	7	,	O-CLAIM
29	8	it	O-CLAIM
29	9	will	O-CLAIM
29	10	be	O-CLAIM
29	11	in	O-CLAIM
29	12	the	O-CLAIM
29	13	landfill	O-CLAIM
29	14	forever	O-CLAIM
29	15	.	O-CLAIM
30	0	And	O-CLAIM
30	1	because	O-CLAIM
30	2	the	O-CLAIM
30	3	plastic	O-CLAIM
30	4	fibers	O-CLAIM
30	5	are	O-CLAIM
30	6	fused	O-CLAIM
30	7	and	O-CLAIM
30	8	glued	O-CLAIM
30	9	to	O-CLAIM
30	10	the	O-CLAIM
30	11	metal	O-CLAIM
30	12	frame	O-CLAIM
30	13	,	O-CLAIM
30	14	artificial	O-CLAIM
30	15	trees	O-CLAIM
30	16	ca	O-CLAIM
30	17	n't	O-CLAIM
30	18	be	O-CLAIM
30	19	recycled	O-CLAIM
30	20	(	O-CLAIM
30	21	Help	O-CLAIM
30	22	Earth	O-CLAIM
30	23	:	O-CLAIM
30	24	Buy	O-CLAIM
30	25	a	O-CLAIM
30	26	Real	O-CLAIM
30	27	Christmas	O-CLAIM
30	28	Tree	O-CLAIM
30	29	!	O-CLAIM
30	30	)	O-CLAIM
31	0	Once	O-CLAIM
31	1	an	O-CLAIM
31	2	artificial	O-CLAIM
31	3	tree	O-CLAIM
31	4	gets	O-CLAIM
31	5	thrown	O-CLAIM
31	6	away	O-CLAIM
31	7	,	O-CLAIM
31	8	it	O-CLAIM
31	9	will	O-CLAIM
31	10	be	O-CLAIM
31	11	in	O-CLAIM
31	12	a	O-CLAIM
31	13	landfill	O-CLAIM
31	14	forever	O-CLAIM
31	15	,	O-CLAIM
31	16	therefore	O-CLAIM
31	17	is	O-CLAIM
31	18	harmful	O-CLAIM
31	19	to	O-CLAIM
31	20	the	O-CLAIM
31	21	environment	O-CLAIM
31	22	.	O-CLAIM
32	0	Most	O-CLAIM
32	1	of	O-CLAIM
32	2	the	O-CLAIM
32	3	pollen	O-CLAIM
32	4	that	O-CLAIM
32	5	causes	O-CLAIM
32	6	allergic	O-CLAIM
32	7	reactions	O-CLAIM
32	8	to	O-CLAIM
32	9	come	O-CLAIM
32	10	from	O-CLAIM
32	11	trees	O-CLAIM
32	12	,	O-CLAIM
32	13	weeds	O-CLAIM
32	14	,	O-CLAIM
32	15	and	O-CLAIM
32	16	grasses	O-CLAIM
32	17	.	O-CLAIM
33	0	These	O-CLAIM
33	1	plants	O-CLAIM
33	2	make	O-CLAIM
33	3	small	O-CLAIM
33	4	,	O-CLAIM
33	5	light	O-CLAIM
33	6	and	O-CLAIM
33	7	dry	O-CLAIM
33	8	pollen	O-CLAIM
33	9	grains	O-CLAIM
33	10	that	O-CLAIM
33	11	travel	O-CLAIM
33	12	by	O-CLAIM
33	13	the	O-CLAIM
33	14	wind	O-CLAIM
33	15	.	O-CLAIM
34	0	Pollen	O-CLAIM
34	1	gets	O-CLAIM
34	2	into	O-CLAIM
34	3	Christmas	O-CLAIM
34	4	trees	O-CLAIM
34	5	and	O-CLAIM
34	6	gets	O-CLAIM
34	7	carried	O-CLAIM
34	8	into	O-CLAIM
34	9	houses	O-CLAIM
34	10	and	O-CLAIM
34	11	people	O-CLAIM
34	12	with	O-CLAIM
34	13	pollen	O-CLAIM
34	14	allergies	O-CLAIM
34	15	ca	O-CLAIM
34	16	n't	O-CLAIM
34	17	be	O-CLAIM
34	18	around	O-CLAIM
34	19	these	O-CLAIM
34	20	trees	O-CLAIM
34	21	and	O-CLAIM
34	22	therefore	O-CLAIM
34	23	must	O-CLAIM
34	24	use	O-CLAIM
34	25	a	O-CLAIM
34	26	fake	O-CLAIM
34	27	Christmas	O-CLAIM
34	28	tree	O-CLAIM
34	29	.	O-CLAIM
35	0	When	O-CLAIM
35	1	people	O-CLAIM
35	2	buy	O-CLAIM
35	3	a	O-CLAIM
35	4	real	O-CLAIM
35	5	Christmas	O-CLAIM
35	6	tree	O-CLAIM
35	7	and	O-CLAIM
35	8	discard	O-CLAIM
35	9	them	O-CLAIM
35	10	at	O-CLAIM
35	11	the	O-CLAIM
35	12	end	O-CLAIM
35	13	of	O-CLAIM
35	14	the	O-CLAIM
35	15	season	O-CLAIM
35	16	,	O-CLAIM
35	17	they	O-CLAIM
35	18	are	O-CLAIM
35	19	hurting	O-CLAIM
35	20	the	O-CLAIM
35	21	environment	O-CLAIM
35	22	and	O-CLAIM
35	23	increasing	O-CLAIM
35	24	their	O-CLAIM
35	25	carbon	O-CLAIM
35	26	footprint	O-CLAIM
35	27	.	O-CLAIM
36	0	Whereas	O-CLAIM
36	1	when	O-CLAIM
36	2	someone	O-CLAIM
36	3	has	O-CLAIM
36	4	an	O-CLAIM
36	5	artificial	O-CLAIM
36	6	tree	O-CLAIM
36	7	and	O-CLAIM
36	8	reuses	O-CLAIM
36	9	it	O-CLAIM
36	10	,	O-CLAIM
36	11	they	O-CLAIM
36	12	are	O-CLAIM
36	13	saving	O-CLAIM
36	14	the	O-CLAIM
36	15	environment	O-CLAIM
36	16	by	O-CLAIM
36	17	conserving	O-CLAIM
36	18	their	O-CLAIM
36	19	tree	O-CLAIM
36	20	.	O-CLAIM
37	0	Plant	B-CLAIM
37	1	-	I-CLAIM
37	2	related	I-CLAIM
37	3	pollen	I-CLAIM
37	4	allergies	I-CLAIM
37	5	can	I-CLAIM
37	6	sometimes	I-CLAIM
37	7	be	I-CLAIM
37	8	triggered	I-CLAIM
37	9	by	I-CLAIM
37	10	real	I-CLAIM
37	11	Christmas	I-CLAIM
37	12	trees	I-CLAIM
37	13	.	I-CLAIM
38	0	But	O-CLAIM
38	1	by	O-CLAIM
38	2	late	O-CLAIM
38	3	November	O-CLAIM
38	4	and	O-CLAIM
38	5	early	O-CLAIM
38	6	December	O-CLAIM
38	7	,	O-CLAIM
38	8	when	O-CLAIM
38	9	such	O-CLAIM
38	10	trees	O-CLAIM
38	11	are	O-CLAIM
38	12	harvested	O-CLAIM
38	13	,	O-CLAIM
38	14	pollen	O-CLAIM
38	15	production	O-CLAIM
38	16	has	O-CLAIM
38	17	long	O-CLAIM
38	18	since	O-CLAIM
38	19	ceased	O-CLAIM
38	20	.	O-CLAIM
39	0	This	O-CLAIM
39	1	means	O-CLAIM
39	2	that	O-CLAIM
39	3	most	B-CLAIM
39	4	people	I-CLAIM
39	5	with	I-CLAIM
39	6	pollen	I-CLAIM
39	7	allergies	I-CLAIM
39	8	will	I-CLAIM
39	9	not	I-CLAIM
39	10	be	I-CLAIM
39	11	bothered	I-CLAIM
39	12	by	I-CLAIM
39	13	real	I-CLAIM
39	14	trees	I-CLAIM
39	15	(	O-CLAIM
39	16	Christmas	O-CLAIM
39	17	Tree	O-CLAIM
39	18	Fact	O-CLAIM
39	19	Guide	O-CLAIM
39	20	)	O-CLAIM
39	21	.	O-CLAIM
40	0	Do	O-CLAIM
40	1	n't	O-CLAIM
40	2	feel	O-CLAIM
40	3	bad	O-CLAIM
40	4	about	O-CLAIM
40	5	cutting	O-CLAIM
40	6	down	O-CLAIM
40	7	a	O-CLAIM
40	8	tree	O-CLAIM
40	9	for	O-CLAIM
40	10	the	O-CLAIM
40	11	holiday	O-CLAIM
40	12	.	O-CLAIM
41	0	Christmas	O-CLAIM
41	1	trees	O-CLAIM
41	2	are	O-CLAIM
41	3	crops	O-CLAIM
41	4	grown	O-CLAIM
41	5	on	O-CLAIM
41	6	farms	O-CLAIM
41	7	,	O-CLAIM
41	8	like	O-CLAIM
41	9	lettuce	O-CLAIM
41	10	or	O-CLAIM
41	11	corn	O-CLAIM
41	12	.	O-CLAIM
42	0	They	O-CLAIM
42	1	are	O-CLAIM
42	2	not	O-CLAIM
42	3	cut	O-CLAIM
42	4	down	O-CLAIM
42	5	from	O-CLAIM
42	6	wild	O-CLAIM
42	7	forests	O-CLAIM
42	8	on	O-CLAIM
42	9	a	O-CLAIM
42	10	large	O-CLAIM
42	11	scale	O-CLAIM
42	12	,	O-CLAIM
42	13	said	O-CLAIM
42	14	Bert	O-CLAIM
42	15	Cregg	O-CLAIM
42	16	,	O-CLAIM
42	17	an	O-CLAIM
42	18	expert	O-CLAIM
42	19	in	O-CLAIM
42	20	Christmas	O-CLAIM
42	21	tree	O-CLAIM
42	22	production	O-CLAIM
42	23	and	O-CLAIM
42	24	forestry	O-CLAIM
42	25	at	O-CLAIM
42	26	Michigan	O-CLAIM
42	27	State	O-CLAIM
