0	0	People	O-CLAIM
0	1	must	O-CLAIM
0	2	be	O-CLAIM
0	3	able	O-CLAIM
0	4	to	O-CLAIM
0	5	protest	O-CLAIM
1	0	People	O-CLAIM
1	1	protesting	O-CLAIM
1	2	their	O-CLAIM
1	3	opinions	O-CLAIM
1	4	,	O-CLAIM
1	5	speaking	O-CLAIM
1	6	what	O-CLAIM
1	7	's	O-CLAIM
1	8	on	O-CLAIM
1	9	their	O-CLAIM
1	10	minds	O-CLAIM
1	11	,	O-CLAIM
1	12	people	B-CLAIM
1	13	in	I-CLAIM
1	14	America	I-CLAIM
1	15	must	I-CLAIM
1	16	be	I-CLAIM
1	17	able	I-CLAIM
1	18	to	I-CLAIM
1	19	speak	I-CLAIM
1	20	aloud	I-CLAIM
1	21	and	I-CLAIM
1	22	protest	I-CLAIM
1	23	freely	I-CLAIM
1	24	.	O-CLAIM
2	0	Just	O-CLAIM
2	1	imagine	O-CLAIM
2	2	looking	O-CLAIM
2	3	out	O-CLAIM
2	4	the	O-CLAIM
2	5	window	O-CLAIM
2	6	,	O-CLAIM
2	7	seeing	O-CLAIM
2	8	people	O-CLAIM
2	9	speaking	O-CLAIM
2	10	their	O-CLAIM
2	11	minds	O-CLAIM
2	12	,	O-CLAIM
2	13	whenever	O-CLAIM
2	14	they	O-CLAIM
2	15	choose	O-CLAIM
2	16	.	O-CLAIM
3	0	Protesting	B-CLAIM
3	1	in	I-CLAIM
3	2	America	I-CLAIM
3	3	brings	I-CLAIM
3	4	the	I-CLAIM
3	5	country	I-CLAIM
3	6	chaos	I-CLAIM
3	7	,	O-CLAIM
3	8	whenever	B-CLAIM
3	9	someone	I-CLAIM
3	10	starts	I-CLAIM
3	11	a	I-CLAIM
3	12	protest	I-CLAIM
3	13	it	I-CLAIM
3	14	spreads	I-CLAIM
3	15	throughout	I-CLAIM
3	16	the	I-CLAIM
3	17	states	I-CLAIM
3	18	and	O-CLAIM
3	19	it	B-CLAIM
3	20	gets	I-CLAIM
3	21	out	I-CLAIM
3	22	of	I-CLAIM
3	23	control	I-CLAIM
3	24	.	O-CLAIM
4	0	People	B-CLAIM
4	1	must	I-CLAIM
4	2	be	I-CLAIM
4	3	aloud	I-CLAIM
4	4	to	I-CLAIM
4	5	speak	I-CLAIM
4	6	what	I-CLAIM
4	7	s	I-CLAIM
4	8	on	I-CLAIM
4	9	their	I-CLAIM
4	10	mind	I-CLAIM
4	11	at	I-CLAIM
4	12	anytime	I-CLAIM
4	13	and	I-CLAIM
4	14	any	I-CLAIM
4	15	place	I-CLAIM
4	16	.	O-CLAIM
5	0	Anyone	B-CLAIM
5	1	must	I-CLAIM
5	2	be	I-CLAIM
5	3	able	I-CLAIM
5	4	to	I-CLAIM
5	5	protest	I-CLAIM
5	6	freely	I-CLAIM
5	7	,	O-CLAIM
5	8	it	O-CLAIM
5	9	is	O-CLAIM
5	10	an	O-CLAIM
5	11	American	O-CLAIM
5	12	right	O-CLAIM
5	13	.	O-CLAIM
6	0	People	B-CLAIM
6	1	must	I-CLAIM
6	2	be	I-CLAIM
6	3	able	I-CLAIM
6	4	to	I-CLAIM
6	5	speak	I-CLAIM
6	6	freely	I-CLAIM
6	7	.	O-CLAIM
7	0	Anyone	B-CLAIM
7	1	should	I-CLAIM
7	2	be	I-CLAIM
7	3	able	I-CLAIM
7	4	to	I-CLAIM
7	5	protest	I-CLAIM
7	6	because	O-CLAIM
7	7	of	O-CLAIM
7	8	freedom	O-CLAIM
7	9	of	O-CLAIM
7	10	speech	O-CLAIM
7	11	,	O-CLAIM
7	12	an	O-CLAIM
7	13	american	O-CLAIM
7	14	right	O-CLAIM
7	15	.	O-CLAIM
8	0	Because	O-CLAIM
8	1	you	O-CLAIM
8	2	were	O-CLAIM
8	3	born	O-CLAIM
8	4	in	O-CLAIM
8	5	america	O-CLAIM
8	6	,	O-CLAIM
8	7	you	O-CLAIM
8	8	were	O-CLAIM
8	9	born	O-CLAIM
8	10	with	O-CLAIM
8	11	rights	O-CLAIM
8	12	and	O-CLAIM
8	13	they	O-CLAIM
8	14	can	O-CLAIM
8	15	not	O-CLAIM
8	16	be	O-CLAIM
8	17	taken	O-CLAIM
8	18	away	O-CLAIM
8	19	.	O-CLAIM
9	0	The	B-CLAIM
9	1	right	I-CLAIM
9	2	to	I-CLAIM
9	3	join	I-CLAIM
9	4	with	I-CLAIM
9	5	fellow	I-CLAIM
9	6	citizens	I-CLAIM
9	7	in	I-CLAIM
9	8	protest	I-CLAIM
9	9	or	I-CLAIM
9	10	peaceful	I-CLAIM
9	11	assembly	I-CLAIM
9	12	is	I-CLAIM
9	13	critical	I-CLAIM
9	14	to	I-CLAIM
9	15	a	I-CLAIM
9	16	functioning	I-CLAIM
9	17	democracy	I-CLAIM
9	18	and	O-CLAIM
9	19	at	O-CLAIM
9	20	the	O-CLAIM
9	21	core	O-CLAIM
9	22	of	O-CLAIM
9	23	the	O-CLAIM
9	24	First	O-CLAIM
9	25	Amendment	O-CLAIM
9	26	(	O-CLAIM
9	27	Students	O-CLAIM
9	28	'	O-CLAIM
9	29	Rights	O-CLAIM
9	30	:	O-CLAIM
9	31	Speech	O-CLAIM
9	32	,	O-CLAIM
9	33	Walkouts	O-CLAIM
9	34	,	O-CLAIM
9	35	and	O-CLAIM
9	36	Other	O-CLAIM
9	37	Protests	O-CLAIM
9	38	)	O-CLAIM
9	39	.	O-CLAIM
10	0	What	O-CLAIM
10	1	this	O-CLAIM
10	2	means	O-CLAIM
10	3	is	O-CLAIM
10	4	anyone	B-CLAIM
10	5	should	I-CLAIM
10	6	be	I-CLAIM
10	7	able	I-CLAIM
10	8	to	I-CLAIM
10	9	protest	I-CLAIM
10	10	with	I-CLAIM
10	11	anyone	I-CLAIM
10	12	whenever	I-CLAIM
10	13	they	I-CLAIM
10	14	want	I-CLAIM
10	15	.	O-CLAIM
11	0	As	B-CLAIM
11	1	american	I-CLAIM
11	2	citizens	I-CLAIM
11	3	anyone	I-CLAIM
11	4	should	I-CLAIM
11	5	be	I-CLAIM
11	6	able	I-CLAIM
11	7	to	I-CLAIM
11	8	speak	I-CLAIM
11	9	whenever	I-CLAIM
11	10	and	I-CLAIM
11	11	wherever	I-CLAIM
11	12	they	I-CLAIM
11	13	want	I-CLAIM
11	14	.	O-CLAIM
12	0	According	O-CLAIM
12	1	to	O-CLAIM
12	2	(	O-CLAIM
12	3	Can	O-CLAIM
12	4	a	O-CLAIM
12	5	Protest	O-CLAIM
12	6	Make	O-CLAIM
12	7	You	O-CLAIM
12	8	Change	O-CLAIM
12	9	Your	O-CLAIM
12	10	Vote	O-CLAIM
12	11	)	O-CLAIM
12	12	These	O-CLAIM
12	13	Principles	O-CLAIM
12	14	,	O-CLAIM
12	15	therefore	O-CLAIM
12	16	,	O-CLAIM
12	17	elaborate	O-CLAIM
12	18	a	O-CLAIM
12	19	set	O-CLAIM
12	20	of	O-CLAIM
12	21	minimum	O-CLAIM
12	22	standards	O-CLAIM
12	23	for	O-CLAIM
12	24	the	O-CLAIM
12	25	respect	O-CLAIM
12	26	,	O-CLAIM
12	27	protection	O-CLAIM
12	28	and	O-CLAIM
12	29	fulfilment	O-CLAIM
12	30	of	O-CLAIM
12	31	the	O-CLAIM
12	32	right	O-CLAIM
12	33	to	O-CLAIM
12	34	protest	O-CLAIM
12	35	,	O-CLAIM
12	36	while	O-CLAIM
12	37	promoting	O-CLAIM
12	38	a	O-CLAIM
12	39	clear	O-CLAIM
12	40	recognition	O-CLAIM
12	41	of	O-CLAIM
12	42	the	O-CLAIM
12	43	limited	O-CLAIM
12	44	scope	O-CLAIM
12	45	of	O-CLAIM
12	46	restrictions	O-CLAIM
12	47	.	O-CLAIM
13	0	Although	O-CLAIM
13	1	this	O-CLAIM
13	2	means	O-CLAIM
13	3	while	B-CLAIM
13	4	protesting	I-CLAIM
13	5	,	I-CLAIM
13	6	people	I-CLAIM
13	7	deserve	I-CLAIM
13	8	to	I-CLAIM
13	9	be	I-CLAIM
13	10	protected	I-CLAIM
13	11	and	I-CLAIM
13	12	not	I-CLAIM
13	13	threatened	I-CLAIM
13	14	.	O-CLAIM
14	0	American	O-CLAIM
14	1	citizens	O-CLAIM
14	2	have	O-CLAIM
14	3	a	O-CLAIM
14	4	right	O-CLAIM
14	5	to	O-CLAIM
14	6	express	O-CLAIM
14	7	our	O-CLAIM
14	8	opinion	O-CLAIM
14	9	and	O-CLAIM
14	10	expose	O-CLAIM
14	11	the	O-CLAIM
14	12	flaws	O-CLAIM
14	13	in	O-CLAIM
14	14	our	O-CLAIM
14	15	government	O-CLAIM
14	16	.	O-CLAIM
15	0	Anyone	B-CLAIM
15	1	should	I-CLAIM
15	2	be	I-CLAIM
15	3	able	I-CLAIM
15	4	to	I-CLAIM
15	5	protest	I-CLAIM
15	6	about	I-CLAIM
15	7	anything	I-CLAIM
15	8	although	O-CLAIM
15	9	some	O-CLAIM
15	10	countries	O-CLAIM
15	11	act	O-CLAIM
15	12	act	O-CLAIM
15	13	that	O-CLAIM
15	14	protests	O-CLAIM
15	15	are	O-CLAIM
15	16	either	O-CLAIM
15	17	an	O-CLAIM
15	18	inconvenience	O-CLAIM
15	19	to	O-CLAIM
15	20	be	O-CLAIM
15	21	a	O-CLAIM
15	22	threat	O-CLAIM
15	23	and	O-CLAIM
15	24	to	O-CLAIM
15	25	be	O-CLAIM
15	26	extinguished	O-CLAIM
15	27	.	O-CLAIM
16	0	In	O-CLAIM
16	1	other	O-CLAIM
16	2	words	O-CLAIM
16	3	not	O-CLAIM
16	4	all	O-CLAIM
16	5	countries	O-CLAIM
16	6	think	O-CLAIM
16	7	people	B-CLAIM
16	8	should	I-CLAIM
16	9	let	I-CLAIM
16	10	protesting	I-CLAIM
16	11	ruin	I-CLAIM
16	12	our	I-CLAIM
16	13	country	I-CLAIM
16	14	,	I-CLAIM
16	15	let	I-CLAIM
16	16	alone	I-CLAIM
16	17	exist	I-CLAIM
16	18	.	O-CLAIM
17	0	Although	O-CLAIM
17	1	anyone	B-CLAIM
17	2	should	I-CLAIM
17	3	be	I-CLAIM
17	4	able	I-CLAIM
17	5	to	I-CLAIM
17	6	protest	I-CLAIM
17	7	freely	I-CLAIM
17	8	if	I-CLAIM
17	9	it	I-CLAIM
17	10	does	I-CLAIM
17	11	not	I-CLAIM
17	12	create	I-CLAIM
17	13	chaos	I-CLAIM
17	14	plus	O-CLAIM
17	15	it	O-CLAIM
17	16	is	O-CLAIM
17	17	an	O-CLAIM
17	18	american	O-CLAIM
17	19	right	O-CLAIM
17	20	to	O-CLAIM
17	21	be	O-CLAIM
17	22	able	O-CLAIM
17	23	to	O-CLAIM
17	24	speak	O-CLAIM
17	25	our	O-CLAIM
17	26	opinions	O-CLAIM
17	27	.	O-CLAIM
18	0	Protesting	O-CLAIM
18	1	was	O-CLAIM
18	2	made	O-CLAIM
18	3	to	O-CLAIM
18	4	change	O-CLAIM
18	5	minds	O-CLAIM
18	6	and	O-CLAIM
18	7	to	O-CLAIM
18	8	make	O-CLAIM
18	9	people	O-CLAIM
18	10	want	O-CLAIM
18	11	to	O-CLAIM
18	12	join	O-CLAIM
18	13	and	O-CLAIM
18	14	see	O-CLAIM
18	15	one	O-CLAIM
18	16	side	O-CLAIM
18	17	of	O-CLAIM
18	18	the	O-CLAIM
18	19	story	O-CLAIM
18	20	.	O-CLAIM
19	0	When	B-CLAIM
19	1	people	I-CLAIM
19	2	are	I-CLAIM
19	3	protesting	I-CLAIM
19	4	it	I-CLAIM
19	5	could	I-CLAIM
19	6	possibly	I-CLAIM
19	7	get	I-CLAIM
19	8	a	I-CLAIM
19	9	little	I-CLAIM
19	10	out	I-CLAIM
19	11	of	I-CLAIM
19	12	hand	I-CLAIM
19	13	trying	I-CLAIM
19	14	to	I-CLAIM
19	15	get	I-CLAIM
19	16	everyone	I-CLAIM
19	17	on	I-CLAIM
19	18	the	I-CLAIM
19	19	same	I-CLAIM
19	20	side	I-CLAIM
19	21	.	O-CLAIM
20	0	According	O-CLAIM
20	1	to	O-CLAIM
20	2	Yes	O-CLAIM
20	3	,	O-CLAIM
20	4	Marches	O-CLAIM
20	5	Can	O-CLAIM
20	6	Make	O-CLAIM
20	7	a	O-CLAIM
20	8	Difference	O-CLAIM
20	9	.	O-CLAIM
21	0	It	O-CLAIM
21	1	Depends	O-CLAIM
21	2	on	O-CLAIM
